,,,,,,,,,
Area,IEPN,TNodes,Round No,Total Data,Remaining Energy,Energy Consumption,Dead Nodes,Alive Nodes,CH
62500,1,50,491,223243,36.765742,-11.765742,0,50,4
62500,1,50,492,223695,36.72929,-11.72929,0,50,5
62500,1,50,493,224143,36.694269,-11.694269,0,50,5
62500,1,50,494,224583,36.669249,-11.669249,0,50,5
62500,1,50,495,225026,36.62722,-11.62722,0,50,4
62500,1,50,496,225480,36.601194,-11.601194,0,50,4
62500,1,50,497,225922,36.596914,-11.596914,0,50,5
62500,1,50,498,226384,36.592237,-11.592237,0,50,5
62500,1,50,499,226825,36.587917,-11.587917,0,50,5
62500,1,50,500,227252,36.583637,-11.583637,0,50,5
62500,1,50,501,227701,36.578974,-11.578974,0,50,5
62500,1,50,502,228141,36.553602,-11.553602,0,50,5
62500,1,50,503,228602,36.518736,-11.518736,0,50,5
62500,1,50,504,229055,36.476358,-11.476358,0,50,4
62500,1,50,505,229520,36.440494,-11.440494,0,50,4
62500,1,50,506,229974,36.40903,-11.40903,0,50,4
62500,1,50,507,230420,36.405239,-11.405239,0,50,5
62500,1,50,508,230839,36.38037,-11.38037,0,50,5
62500,1,50,509,231297,36.376142,-11.376142,0,50,5
62500,1,50,510,231718,36.371839,-11.371839,0,50,5
62500,1,50,511,232179,36.367021,-11.367021,0,50,4
62500,1,50,512,232626,36.362777,-11.362777,0,50,5
62500,1,50,513,233101,36.320374,-11.320374,0,50,4
62500,1,50,514,233572,36.280523,-11.280523,0,50,4
62500,1,50,515,234017,36.249022,-11.249022,0,50,5
62500,1,50,516,234488,36.211383,-11.211383,0,50,5
62500,1,50,517,234953,36.173415,-11.173415,0,50,5
62500,1,50,518,235396,36.143045,-11.143045,0,50,5
62500,1,50,519,235862,36.101509,-11.101509,0,50,4
62500,1,50,520,236323,36.070685,-11.070685,0,50,5
62500,1,50,521,236783,36.044073,-11.044073,0,50,4
62500,1,50,522,237236,36.039308,-11.039308,0,50,5
62500,1,50,523,237695,36.013693,-11.013693,0,50,4
62500,1,50,524,238150,36.008936,-11.008936,0,50,5
62500,1,50,525,238605,36.004238,-11.004238,0,50,5
62500,1,50,526,239067,35.999613,-10.999613,0,50,5
62500,1,50,527,239522,35.974697,-10.974697,0,50,5
62500,1,50,528,239972,35.943216,-10.943216,0,50,5
62500,1,50,529,240436,35.93892,-10.93892,0,50,5
62500,1,50,530,240870,35.904157,-10.904157,0,50,5
62500,1,50,531,241320,35.86138,-10.86138,0,50,4
62500,1,50,532,241759,35.825676,-10.825676,0,50,5
62500,1,50,533,242207,35.801605,-10.801605,0,50,5
62500,1,50,534,242651,35.768096,-10.768096,0,50,4
62500,1,50,535,243102,35.763845,-10.763845,0,50,5
62500,1,50,536,243562,35.735947,-10.735947,0,50,5
62500,1,50,537,244024,35.701763,-10.701763,0,50,5
62500,1,50,538,244478,35.667669,-10.667669,0,50,4
62500,1,50,539,244921,35.637729,-10.637729,0,50,5
62500,1,50,540,245381,35.591263,-10.591263,0,50,4
62500,1,50,541,245840,35.58656,-10.58656,0,50,5
62500,1,50,542,246292,35.544398,-10.544398,0,50,4
62500,1,50,543,246754,35.511497,-10.511497,0,50,5
62500,1,50,544,247212,35.46654,-10.46654,0,50,4
62500,1,50,545,247685,35.424835,-10.424835,0,50,4
62500,1,50,546,248139,35.420173,-10.420173,0,50,5
62500,1,50,547,248595,35.382684,-10.382684,0,50,4
62500,1,50,548,249074,35.340359,-10.340359,0,50,5
62500,1,50,549,249518,35.307386,-10.307386,0,50,5
62500,1,50,550,249960,35.302983,-10.302983,0,50,4
62500,1,50,551,250424,35.298313,-10.298313,0,50,5
62500,1,50,552,250871,35.293629,-10.293629,0,50,5
62500,1,50,553,251332,35.2888,-10.2888,0,50,4
62500,1,50,554,251777,35.284127,-10.284127,0,50,5
62500,1,50,555,252214,35.241496,-10.241496,0,50,4
62500,1,50,556,252687,35.207208,-10.207208,0,50,5
62500,1,50,557,253159,35.165297,-10.165297,0,50,4
62500,1,50,558,253616,35.140983,-10.140983,0,50,5
62500,1,50,559,254089,35.112267,-10.112267,0,50,4
62500,1,50,560,254551,35.079403,-10.079403,0,50,5
62500,1,50,561,255024,35.074745,-10.074745,0,50,5
62500,1,50,562,255494,35.036451,-10.036451,0,50,4
62500,1,50,563,255948,34.996424,-9.996424,0,50,5
62500,1,50,564,256395,34.96169,-9.96169,0,50,5
62500,1,50,565,256829,34.92327,-9.92327,0,50,5
62500,1,50,566,257289,34.890899,-9.890899,0,50,5
62500,1,50,567,257729,34.849266,-9.849266,0,50,4
62500,1,50,568,258181,34.80725,-9.80725,0,50,4
62500,1,50,569,258634,34.774291,-9.774291,0,50,5
62500,1,50,570,259053,34.738283,-9.738283,0,50,5
62500,1,50,571,259512,34.712793,-9.712793,0,50,4
62500,1,50,572,259985,34.688654,-9.688654,0,50,5
62500,1,50,573,260441,34.646593,-9.646593,0,50,4
62500,1,50,574,260892,34.6119,-9.6119,0,50,5
62500,1,50,575,261340,34.569433,-9.569433,0,50,4
62500,1,50,576,261805,34.545103,-9.545103,0,50,5
62500,1,50,577,262270,34.505072,-9.505072,0,50,4
62500,1,50,578,262730,34.472084,-9.472084,0,50,5
62500,1,50,579,263191,34.423127,-9.423127,0,50,4
62500,1,50,580,263655,34.389189,-9.389189,0,50,4
62500,1,50,581,264122,34.353272,-9.353272,0,50,4
62500,1,50,582,264546,34.347444,-9.347444,0,50,5
62500,1,50,583,265002,34.314993,-9.314993,0,50,5
62500,1,50,584,265438,34.280106,-9.280106,0,50,5
62500,1,50,585,265881,34.238202,-9.238202,0,50,4
62500,1,50,586,266344,34.203213,-9.203213,0,50,5
62500,1,50,587,266782,34.165707,-9.165707,0,50,5
62500,1,50,588,267251,34.139425,-9.139425,0,50,4
62500,1,50,589,267710,34.11266,-9.11266,0,50,5
62500,1,50,590,268180,34.071385,-9.071385,0,50,5
62500,1,50,591,268627,34.065155,-9.065155,0,50,5
62500,1,50,592,269097,34.058363,-9.058363,0,50,4
62500,1,50,593,269527,34.033444,-9.033444,0,50,5
62500,1,50,594,269984,33.991908,-8.991908,0,50,4
62500,1,50,595,270437,33.949713,-8.949713,0,50,4
62500,1,50,596,270902,33.91693,-8.91693,0,50,5
62500,1,50,597,271367,33.886,-8.886,0,50,5
62500,1,50,598,271826,33.839848,-8.839848,0,50,4
62500,1,50,599,272290,33.833618,-8.833618,0,50,5
62500,1,50,600,272735,33.79294,-8.79294,0,50,5
62500,1,50,601,273195,33.759251,-8.759251,0,50,4
62500,1,50,602,273659,33.717722,-8.717722,0,50,5
62500,1,50,603,274120,33.711458,-8.711458,0,50,4
62500,1,50,604,274576,33.664337,-8.664337,0,50,4
62500,1,50,605,275028,33.633339,-8.633339,0,50,4
62500,1,50,606,275479,33.626683,-8.626683,0,50,5
62500,1,50,607,275934,33.592031,-8.592031,0,50,5
62500,1,50,608,276395,33.557136,-8.557136,0,50,5
62500,1,50,609,276820,33.515531,-8.515531,0,50,4
62500,1,50,610,277268,33.490585,-8.490585,0,50,5
62500,1,50,611,277732,33.457707,-8.457707,0,50,5
62500,1,50,612,278187,33.407583,-8.407583,0,50,3
62500,1,50,613,278645,33.372577,-8.372577,0,50,5
62500,1,50,614,279108,33.322417,-8.322417,0,50,4
62500,1,50,615,279575,33.316133,-8.316133,0,50,5
62500,1,50,616,280027,33.277447,-8.277447,0,50,5
62500,1,50,617,280494,33.242315,-8.242315,0,50,4
62500,1,50,618,280963,33.235633,-8.235633,0,50,5
62500,1,50,619,281406,33.230963,-8.230963,0,50,5
62500,1,50,620,281846,33.184276,-8.184276,0,50,4
62500,1,50,621,282281,33.153521,-8.153521,0,50,5
62500,1,50,622,282738,33.111486,-8.111486,0,50,4
62500,1,50,623,283170,33.081245,-8.081245,0,50,5
62500,1,50,624,283636,33.045836,-8.045836,0,50,5
62500,1,50,625,284102,33.010867,-8.010867,0,50,5
62500,1,50,626,284564,32.975335,-7.975335,0,50,4
62500,1,50,627,285028,32.942848,-7.942848,0,50,5
62500,1,50,628,285490,32.901272,-7.901272,0,50,4
62500,1,50,629,285945,32.866288,-7.866288,0,50,5
62500,1,50,630,286394,32.830533,-7.830533,0,50,4
62500,1,50,631,286852,32.788681,-7.788681,0,50,4
62500,1,50,632,287305,32.752817,-7.752817,0,50,4
62500,1,50,633,287766,32.712227,-7.712227,0,50,5
62500,1,50,634,288227,32.679387,-7.679387,0,50,5
62500,1,50,635,288681,32.637644,-7.637644,0,50,4
62500,1,50,636,289126,32.595598,-7.595598,0,50,4
62500,1,50,637,289563,32.565054,-7.565054,0,50,5
62500,1,50,638,290021,32.532797,-7.532797,0,50,5
62500,1,50,639,290496,32.49274,-7.49274,0,50,4
62500,1,50,640,290968,32.459812,-7.459812,0,50,5
62500,1,50,641,291424,32.429047,-7.429047,0,50,5
62500,1,50,642,291869,32.389862,-7.389862,0,50,5
62500,1,50,643,292342,32.385105,-7.385105,0,50,4
62500,1,50,644,292792,32.343233,-7.343233,0,50,4
62500,1,50,645,293256,32.338942,-7.338942,0,50,5
62500,1,50,646,293696,32.334177,-7.334177,0,50,5
62500,1,50,647,294161,32.329495,-7.329495,0,50,5
62500,1,50,648,294611,32.324856,-7.324856,0,50,5
62500,1,50,649,295073,32.320219,-7.320219,0,50,5
62500,1,50,650,295519,32.315455,-7.315455,0,50,5
62500,1,50,651,295981,32.310772,-7.310772,0,50,5
62500,1,50,652,296437,32.278912,-7.278912,0,50,5
62500,1,50,653,296887,32.274249,-7.274249,0,50,5
62500,1,50,654,297349,32.232932,-7.232932,0,50,4
62500,1,50,655,297793,32.203413,-7.203413,0,50,5
62500,1,50,656,298260,32.198737,-7.198737,0,50,5
62500,1,50,657,298712,32.173538,-7.173538,0,50,4
62500,1,50,658,299148,32.142971,-7.142971,0,50,4
62500,1,50,659,299610,32.138649,-7.138649,0,50,5
62500,1,50,660,300042,32.133994,-7.133994,0,50,5
62500,1,50,661,300518,32.10293,-7.10293,0,50,5
62500,1,50,662,300984,32.066994,-7.066994,0,50,5
62500,1,50,663,301449,32.062711,-7.062711,0,50,4
62500,1,50,664,301922,32.058502,-7.058502,0,50,4
62500,1,50,665,302384,32.025466,-7.025466,0,50,4
62500,1,50,666,302840,32.020695,-7.020695,0,50,3
62500,1,50,667,303288,31.978579,-6.978579,0,50,4
62500,1,50,668,303751,31.936817,-6.936817,0,50,4
62500,1,50,669,304212,31.893799,-6.893799,0,50,4
62500,1,50,670,304652,31.859233,-6.859233,0,50,5
62500,1,50,671,305111,31.824579,-6.824579,0,50,5
62500,1,50,672,305556,31.799508,-6.799508,0,50,4
62500,1,50,673,306004,31.76481,-6.76481,0,50,5
62500,1,50,674,306453,31.734559,-6.734559,0,50,4
62500,1,50,675,306924,31.730293,-6.730293,0,50,5
62500,1,50,676,307375,31.72561,-6.72561,0,50,5
62500,1,50,677,307817,31.676148,-6.676148,0,50,4
62500,1,50,678,308271,31.635676,-6.635676,0,50,5
62500,1,50,679,308691,31.631385,-6.631385,0,50,5
62500,1,50,680,309131,31.626716,-6.626716,0,50,5
62500,1,50,681,309582,31.622031,-6.622031,0,50,5
62500,1,50,682,310042,31.577723,-6.577723,0,50,4
62500,1,50,683,310481,31.536365,-6.536365,0,50,5
62500,1,50,684,310937,31.532074,-6.532074,0,50,5
62500,1,50,685,311409,31.489991,-6.489991,0,50,5
62500,1,50,686,311877,31.454195,-6.454195,0,50,4
62500,1,50,687,312354,31.406847,-6.406847,0,50,3
62500,1,50,688,312810,31.366203,-6.366203,0,50,5
62500,1,50,689,313270,31.342128,-6.342128,0,50,5
62500,1,50,690,313727,31.305678,-6.305678,0,50,5
62500,1,50,691,314171,31.264017,-6.264017,0,50,4
62500,1,50,692,314636,31.238625,-6.238625,0,50,4
62500,1,50,693,315100,31.213844,-6.213844,0,50,4
62500,1,50,694,315549,31.209208,-6.209208,0,50,5
62500,1,50,695,316008,31.184026,-6.184026,0,50,5
62500,1,50,696,316467,31.179307,-6.179307,0,50,5
62500,1,50,697,316910,31.17455,-6.17455,0,50,5
62500,1,50,698,317355,31.170121,-6.170121,0,50,4
62500,1,50,699,317788,31.139564,-6.139564,0,50,5
62500,1,50,700,318244,31.115013,-6.115013,0,50,5
62500,1,50,701,318690,31.08955,-6.08955,0,50,4
62500,1,50,702,319137,31.057319,-6.057319,0,50,5
62500,1,50,703,319569,31.014144,-6.014144,0,50,4
62500,1,50,704,320021,30.981249,-5.981249,0,50,5
62500,1,50,705,320472,30.976492,-5.976492,0,50,5
62500,1,50,706,320926,30.949873,-5.949873,0,50,5
62500,1,50,707,321355,30.945109,-5.945109,0,50,4
62500,1,50,708,321826,30.902591,-5.902591,0,50,4
62500,1,50,709,322270,30.868218,-5.868218,0,50,5
62500,1,50,710,322724,30.833942,-5.833942,0,50,5
62500,1,50,711,323179,30.797818,-5.797818,0,50,4
62500,1,50,712,323634,30.755608,-5.755608,0,50,4
62500,1,50,713,324097,30.715732,-5.715732,0,50,4
62500,1,50,714,324548,30.690141,-5.690141,0,50,3
62500,1,50,715,325010,30.663987,-5.663987,0,50,4
62500,1,50,716,325465,30.639227,-5.639227,0,50,5
62500,1,50,717,325929,30.634798,-5.634798,0,50,4
62500,1,50,718,326399,30.630396,-5.630396,0,50,4
62500,1,50,719,326863,30.590355,-5.590355,0,50,5
62500,1,50,720,327314,30.556111,-5.556111,0,50,5
62500,1,50,721,327758,30.525487,-5.525487,0,50,5
62500,1,50,722,328201,30.494386,-5.494386,0,50,5
62500,1,50,723,328661,30.454811,-5.454811,0,50,4
62500,1,50,724,329116,30.422926,-5.422926,0,50,5
62500,1,50,725,329573,30.418486,-5.418486,0,50,4
62500,1,50,726,330007,30.413722,-5.413722,0,50,5
62500,1,50,727,330460,30.367094,-5.367094,0,50,4
62500,1,50,728,330915,30.341011,-5.341011,0,50,4
62500,1,50,729,331347,30.308642,-5.308642,0,50,5
62500,1,50,730,331810,30.304316,-5.304316,0,50,5
62500,1,50,731,332273,30.299613,-5.299613,0,50,5
62500,1,50,732,332735,30.264238,-5.264238,0,50,4
62500,1,50,733,333189,30.259556,-5.259556,0,50,5
62500,1,50,734,333650,30.254864,-5.254864,0,50,5
62500,1,50,735,334094,30.25016,-5.25016,0,50,5
62500,1,50,736,334539,30.200127,-5.200127,0,50,4
62500,1,50,737,334998,30.17416,-5.17416,0,50,4
62500,1,50,738,335468,30.148778,-5.148778,0,50,4
62500,1,50,739,335918,30.144115,-5.144115,0,50,5
62500,1,50,740,336370,30.139434,-5.139434,0,50,5
62500,1,50,741,336829,30.13475,-5.13475,0,50,5
62500,1,50,742,337265,30.130058,-5.130058,0,50,5
62500,1,50,743,337711,30.089791,-5.089791,0,50,5
62500,1,50,744,338158,30.04437,-5.04437,0,50,4
62500,1,50,745,338614,30.00643,-5.00643,0,50,5
62500,1,50,746,339072,29.976272,-4.976272,0,50,5
62500,1,50,747,339527,29.935998,-4.935998,0,50,5
62500,1,50,748,339963,29.893306,-4.893306,0,50,5
62500,1,50,749,340418,29.888549,-4.888549,0,50,4
62500,1,50,750,340858,29.846337,-4.846337,0,50,4
62500,1,50,751,341307,29.800395,-4.800395,0,50,5
62500,1,50,752,341758,29.753835,-4.753835,0,50,4
62500,1,50,753,342184,29.749006,-4.749006,0,50,3
62500,1,50,754,342635,29.717618,-4.717618,0,50,4
62500,1,50,755,343097,29.675542,-4.675542,0,50,4
62500,1,50,756,343571,29.64328,-4.64328,0,50,5
62500,1,50,757,344021,29.638976,-4.638976,0,50,5
62500,1,50,758,344490,29.59487,-4.59487,0,50,5
62500,1,50,759,344950,29.552706,-4.552706,0,50,5
62500,1,50,760,345415,29.517687,-4.517687,0,50,5
62500,1,50,761,345851,29.493233,-4.493233,0,50,4
62500,1,50,762,346282,29.4604,-4.4604,0,50,5
62500,1,50,763,346730,29.455703,-4.455703,0,50,5
62500,1,50,764,347164,29.450983,-4.450983,0,50,5
62500,1,50,765,347612,29.446226,-4.446226,0,50,5
62500,1,50,766,348070,29.409366,-4.409366,0,50,5
62500,1,50,767,348508,29.369824,-4.369824,0,50,4
62500,1,50,768,348951,29.342224,-4.342224,0,50,4
62500,1,50,769,349413,29.317685,-4.317685,0,50,5
62500,1,50,770,349868,29.291953,-4.291953,0,50,5
62500,1,50,771,350319,29.287667,-4.287667,0,50,5
62500,1,50,772,350789,29.282902,-4.282902,0,50,4
62500,1,50,773,351238,29.278198,-4.278198,0,50,5
62500,1,50,774,351700,29.273427,-4.273427,0,50,4
62500,1,50,775,352172,29.247514,-4.247514,0,50,4
62500,1,50,776,352618,29.242757,-4.242757,0,50,5
62500,1,50,777,353074,29.200852,-4.200852,0,50,4
62500,1,50,778,353544,29.170794,-4.170794,0,50,5
62500,1,50,779,353995,29.140462,-4.140462,0,50,5
62500,1,50,780,354466,29.114474,-4.114474,0,50,4
62500,1,50,781,354876,29.109819,-4.109819,0,50,5
62500,1,50,782,355332,29.105063,-4.105063,0,50,5
62500,1,50,783,355796,29.080045,-4.080045,0,50,4
62500,1,50,784,356267,29.047409,-4.047409,0,50,5
62500,1,50,785,356730,29.012606,-4.012606,0,50,5
62500,1,50,786,357181,28.973149,-3.973149,0,50,5
62500,1,50,787,357635,28.94031,-3.94031,0,50,4
62500,1,50,788,358095,28.909507,-3.909507,0,50,4
62500,1,50,789,358534,28.904803,-3.904803,0,50,4
62500,1,50,790,358991,28.900083,-3.900083,0,50,4
62500,1,50,791,359418,28.895319,-3.895319,0,50,5
62500,1,50,792,359891,28.86311,-3.86311,0,50,5
62500,1,50,793,360338,28.828402,-3.828402,0,50,5
62500,1,50,794,360802,28.78641,-3.78641,0,50,4
62500,1,50,795,361255,28.744327,-3.744327,0,50,4
62500,1,50,796,361695,28.699291,-3.699291,0,50,4
62500,1,50,797,362155,28.655726,-3.655726,0,50,4
62500,1,50,798,362602,28.651879,-3.651879,0,50,5
62500,1,50,799,363063,28.611311,-3.611311,0,50,5
62500,1,50,800,363521,28.607465,-3.607465,0,50,5
62500,1,50,801,363970,28.573321,-3.573321,0,50,5
62500,1,50,802,364432,28.548006,-3.548006,0,50,4
62500,1,50,803,364885,28.544162,-3.544162,0,50,4
62500,1,50,804,365324,28.539906,-3.539906,0,50,4
62500,1,50,805,365788,28.513273,-3.513273,0,50,3
62500,1,50,806,366240,28.508998,-3.508998,0,50,5
62500,1,50,807,366674,28.466931,-3.466931,0,50,4
62500,1,50,808,367113,28.430838,-3.430838,0,50,5
62500,1,50,809,367584,28.393096,-3.393096,0,50,4
62500,1,50,810,368038,28.358634,-3.358634,0,50,5
62500,1,50,811,368477,28.323779,-3.323779,0,50,5
62500,1,50,812,368914,28.291612,-3.291612,0,50,5
62500,1,50,813,369355,28.249781,-3.249781,0,50,4
62500,1,50,814,369824,28.21531,-3.21531,0,50,5
62500,1,50,815,370279,28.180256,-3.180256,0,50,5
62500,1,50,816,370741,28.175933,-3.175933,0,50,5
62500,1,50,817,371196,28.17165,-3.17165,0,50,5
62500,1,50,818,371652,28.138545,-3.138545,0,50,5
62500,1,50,819,372105,28.096094,-3.096094,0,50,4
62500,1,50,820,372522,28.066587,-3.066587,0,50,5
62500,1,50,821,372981,28.033124,-3.033124,0,50,5
62500,1,50,822,373441,28.00281,-3.00281,0,50,5
62500,1,50,823,373896,27.96749,-2.96749,0,50,4
62500,1,50,824,374353,27.929588,-2.929588,0,50,4
62500,1,50,825,374795,27.925372,-2.925372,0,50,5
62500,1,50,826,375253,27.920601,-2.920601,0,50,4
62500,1,50,827,375717,27.916352,-2.916352,0,50,5
62500,1,50,828,376179,27.866526,-2.866526,0,50,4
62500,1,50,829,376641,27.841132,-2.841132,0,50,4
62500,1,50,830,377100,27.836864,-2.836864,0,50,5
62500,1,50,831,377564,27.805204,-2.805204,0,50,5
62500,1,50,832,377986,27.800921,-2.800921,0,50,5
62500,1,50,833,378442,27.796715,-2.796715,0,50,5
62500,1,50,834,378876,27.791958,-2.791958,0,50,5
62500,1,50,835,379311,27.787743,-2.787743,0,50,5
62500,1,50,836,379767,27.745649,-2.745649,0,50,4
62500,1,50,837,380198,27.700979,-2.700979,0,50,4
62500,1,50,838,380668,27.658559,-2.658559,0,50,5
62500,1,50,839,381116,27.654275,-2.654275,0,50,5
62500,1,50,840,381587,27.618932,-2.618932,0,50,4
62500,1,50,841,382038,27.576026,-2.576026,0,50,4
62500,1,50,842,382500,27.534148,-2.534148,0,50,5
62500,1,50,843,382923,27.494846,-2.494846,0,50,5
62500,1,50,844,383380,27.445273,-2.445273,0,50,4
62500,1,50,845,383841,27.412636,-2.412636,0,50,5
62500,1,50,846,384306,27.387509,-2.387509,0,50,4
62500,1,50,847,384775,27.345377,-2.345377,0,50,4
62500,1,50,848,385225,27.31262,-2.31262,0,50,5
62500,1,50,849,385685,27.273744,-2.273744,0,50,4
62500,1,50,850,386131,27.269038,-2.269038,0,50,5
62500,1,50,851,386593,27.264282,-2.264282,0,50,5
62500,1,50,852,387054,27.220386,-2.220386,0,50,5
62500,1,50,853,387517,27.188305,-2.188305,0,50,5
62500,1,50,854,387964,27.148594,-2.148594,0,50,5
62500,1,50,855,388416,27.114052,-2.114052,0,50,5
62500,1,50,856,388873,27.089094,-2.089094,0,50,4
62500,1,50,857,389328,27.054109,-2.054109,0,50,5
62500,1,50,858,389789,27.012089,-2.012089,0,50,4
62500,1,50,859,390209,26.977018,-1.977018,0,50,5
62500,1,50,860,390661,26.970179,-1.970179,0,50,4
62500,1,50,861,391124,26.928093,-1.928093,0,50,4
62500,1,50,862,391577,26.883989,-1.883989,0,50,4
62500,1,50,863,392035,26.847226,-1.847226,0,50,4
62500,1,50,864,392497,26.811612,-1.811612,0,50,5
62500,1,50,865,392961,26.771871,-1.771871,0,50,4
62500,1,50,866,393414,26.729297,-1.729297,0,50,4
62500,1,50,867,393882,26.690944,-1.690944,0,50,5
62500,1,50,868,394352,26.658816,-1.658816,0,50,4
62500,1,50,869,394808,26.654139,-1.654139,0,50,5
62500,1,50,870,395235,26.64931,-1.64931,0,50,4
62500,1,50,871,395671,26.599827,-1.599827,0,50,4
62500,1,50,872,396128,26.569765,-1.569765,0,50,5
62500,1,50,873,396560,26.565895,-1.565895,0,50,5
62500,1,50,874,397028,26.561626,-1.561626,0,50,5
62500,1,50,875,397500,26.556944,-1.556944,0,50,5
62500,1,50,876,397970,26.552661,-1.552661,0,50,5
62500,1,50,877,398435,26.547832,-1.547832,0,50,4
62500,1,50,878,398899,26.515467,-1.515467,0,50,5
62500,1,50,879,399347,26.510804,-1.510804,0,50,5
62500,1,50,880,399790,26.5061,-1.5061,0,50,5
62500,1,50,881,400247,26.481221,-1.481221,0,50,4
62500,1,50,882,400699,26.447706,-1.447706,0,50,4
62500,1,50,883,401161,26.442941,-1.442941,0,50,5
62500,1,50,884,401615,26.438282,-1.438282,0,50,5
62500,1,50,885,402067,26.406714,-1.406714,0,50,5
62500,1,50,886,402512,26.369884,-1.369884,0,50,5
62500,1,50,887,402951,26.327639,-1.327639,0,50,5
62500,1,50,888,403401,26.275231,-1.275231,0,50,4
62500,1,50,889,403877,26.270965,-1.270965,0,50,5
62500,1,50,890,404349,26.240646,-1.240646,0,50,5
62500,1,50,891,404814,26.210605,-1.210605,0,50,5
62500,1,50,892,405260,26.178269,-1.178269,0,50,5
62500,1,50,893,405734,26.136373,-1.136373,0,50,4
62500,1,50,894,406184,26.109801,-1.109801,0,50,5
62500,1,50,895,406654,26.067716,-1.067716,0,50,4
62500,1,50,896,407101,26.027943,-1.027943,0,50,4
62500,1,50,897,407561,26.023617,-1.023617,0,50,5
62500,1,50,898,408005,26.018846,-1.018846,0,50,4
62500,1,50,899,408467,26.014211,-1.014211,0,50,5
62500,1,50,900,408912,26.009552,-1.009552,0,50,5
62500,1,50,901,409374,25.960283,-0.960283,0,50,5
62500,1,50,902,409843,25.933767,-0.933767,0,50,4
62500,1,50,903,410288,25.92901,-0.92901,0,50,5
62500,1,50,904,410753,25.924605,-0.924605,0,50,4
62500,1,50,905,411198,25.890159,-0.890159,0,50,5
62500,1,50,906,411663,25.850433,-0.850433,0,50,4
62500,1,50,907,412116,25.808694,-0.808694,0,50,4
62500,1,50,908,412551,25.784158,-0.784158,0,50,5
62500,1,50,909,413012,25.752981,-0.752981,0,50,5
62500,1,50,910,413441,25.715296,-0.715296,0,50,4
62500,1,50,911,413920,25.682496,-0.682496,0,50,5
62500,1,50,912,414386,25.650922,-0.650922,0,50,5
62500,1,50,913,414859,25.611784,-0.611784,0,50,5
62500,1,50,914,415333,25.569202,-0.569202,0,50,4
62500,1,50,915,415794,25.53598,-0.53598,0,50,5
62500,1,50,916,416250,25.505217,-0.505217,0,50,5
62500,1,50,917,416704,25.462858,-0.462858,0,50,4
62500,1,50,918,417165,25.429762,-0.429762,0,50,5
62500,1,50,919,417624,25.392258,-0.392258,0,50,5
62500,1,50,920,418066,25.352782,-0.352782,0,50,5
62500,1,50,921,418522,25.327679,-0.327679,0,50,4
62500,1,50,922,418966,25.303115,-0.303115,0,50,5
62500,1,50,923,419414,25.277033,-0.277033,0,50,4
62500,1,50,924,419870,25.246906,-0.246906,0,50,5
62500,1,50,925,420339,25.206603,-0.206603,0,50,5
62500,1,50,926,420788,25.156855,-0.156855,0,50,4
62500,1,50,927,421230,25.150538,-0.150538,0,50,5
62500,1,50,928,421683,25.104276,-0.104276,0,50,5
62500,1,50,929,422112,25.097929,-0.097929,0,50,5
62500,1,50,930,422540,25.066333,-0.066333,0,50,5
62500,1,50,931,422993,25.060385,-0.060385,0,50,5
62500,1,50,932,423460,25.035554,-0.035554,0,50,4
62500,1,50,933,423904,24.988915,0.011085,0,50,5
62500,1,50,934,424352,24.942312,0.057688,0,50,4
62500,1,50,935,424831,24.90724,0.09276,0,50,5
62500,1,50,936,425303,24.864828,0.135172,0,50,4
62500,1,50,937,425779,24.824675,0.175325,0,50,4
62500,1,50,938,426237,24.817825,0.182175,0,50,4
62500,1,50,939,426698,24.779669,0.220331,0,50,5
62500,1,50,940,427157,24.742237,0.257763,0,50,5
62500,1,50,941,427601,24.712566,0.287434,0,50,4
62500,1,50,942,428057,24.672941,0.327059,0,50,5
62500,1,50,943,428520,24.66713,0.33287,0,50,5
62500,1,50,944,428970,24.632169,0.367831,0,50,5
62500,1,50,945,429432,24.597341,0.402659,0,50,5
62500,1,50,946,429887,24.56452,0.43548,0,50,5
62500,1,50,947,430338,24.528643,0.471357,0,50,4
62500,1,50,948,430782,24.495195,0.504805,0,50,4
62500,1,50,949,431218,24.488772,0.511228,0,50,4
62500,1,50,950,431680,24.484093,0.515907,0,50,5
62500,1,50,951,432136,24.479411,0.520589,0,50,5
62500,1,50,952,432584,24.474706,0.525294,0,50,5
62500,1,50,953,433020,24.470011,0.529989,0,50,5
62500,1,50,954,433457,24.465299,0.534701,0,50,5
62500,1,50,955,433915,24.460578,0.539422,0,50,5
62500,1,50,956,434367,24.455822,0.544178,0,50,5
62500,1,50,957,434811,24.412751,0.587249,0,50,5
62500,1,50,958,435273,24.408059,0.591941,0,50,5
62500,1,50,959,435722,24.365851,0.634149,0,50,5
62500,1,50,960,436184,24.324013,0.675987,0,50,4
62500,1,50,961,436632,24.290625,0.709375,0,50,5
62500,1,50,962,437087,24.248635,0.751365,0,50,4
62500,1,50,963,437550,24.211357,0.788643,0,50,4
62500,1,50,964,438000,24.164404,0.835596,0,50,4
62500,1,50,965,438461,24.160164,0.839836,0,50,5
62500,1,50,966,438909,24.156182,0.843818,0,50,4
62500,1,50,967,439374,24.11411,0.88589,0,50,4
62500,1,50,968,439845,24.066063,0.933937,0,50,5
62500,1,50,969,440309,24.033972,0.966028,0,50,5
62500,1,50,970,440759,23.991797,1.008203,0,50,4
62500,1,50,971,441198,23.956296,1.043704,0,50,4
